Terminal log file
Date: 30.11.2021 - 11:00:59
-----------------------------------------------
Hindenburg 2;13597;284;99049.84;-2.72;0.29;-0.60;0.82;0.17;6.05;0.00;21.74;57.43;-445.77;4.11,
Hindenburg 2;14103;285;99050.81;-2.67;0.29;-0.60;0.82;-1.24;1.13;0.60;20.69;58.48;-445.02;4.11,
Hindenburg 2;14608;286;99049.85;-2.72;0.29;-0.60;0.82;-0.76;-0.15;9.16;22.49;58.48;-445.92;4.11,
Hindenburg 2;15113;287;99050.94;-2.62;0.29;-0.60;0.82;-0.66;3.79;1.28;22.79;58.18;-445.92;4.11,
Hindenburg 2;15619;288;99050.16;-2.62;0.29;-0.61;0.81;-5.19;3.88;3.08;21.89;57.58;-445.62;4.11,
Hindenburg 2;16124;289;99048.38;-2.62;0.29;-0.60;0.82;-0.38;5.85;3.98;22.79;57.58;-445.62;4.11,
Hindenburg 2;16630;290;99049.96;-2.58;0.29;-0.60;0.82;2.85;0.43;0.99;22.79;57.58;-445.62;4.11,
Hindenburg 2;17135;291;99049.68;-2.53;0.29;-0.60;0.82;1.47;2.11;-7.59;22.64;58.03;-443.97;4.11,
Hindenburg 2;17641;292;99044.65;-2.58;0.29;-0.60;0.82;3.22;2.60;-1.91;22.79;57.58;-445.92;4.11,
Hindenburg 2;18146;293;99049.02;-2.53;0.29;-0.60;0.82;-0.38;-1.54;-3.19;20.69;58.18;-444.42;4.11,
Hindenburg 2;18652;294;99052.92;-2.58;0.29;-0.60;0.81;-0.66;1.22;3.57;22.19;58.48;-445.32;4.11,
Hindenburg 2;19157;295;99054.21;-2.53;0.30;-0.60;0.82;3.48;2.90;-0.81;20.84;58.63;-445.17;4.11,
Hindenburg 2;19662;296;99049.84;-2.53;0.29;-0.60;0.82;2.02;3.28;-1.01;21.14;58.63;-446.37;4.10,
Hindenburg 2;20168;297;99053.41;-2.53;0.29;-0.60;0.82;-1.05;-0.46;5.97;21.14;58.63;-445.47;4.11,
Hindenburg 2;20673;298;99052.48;-2.53;0.29;-0.60;0.82;0.92;-2.23;5.88;22.79;58.18;-445.92;4.11,
Hindenburg 2;21179;299;99052.44;-2.53;0.29;-0.60;0.82;-1.22;1.31;6.96;21.74;58.63;-444.57;4.11,
Hindenburg 2;21684;300;99053.57;-2.53;0.29;-0.61;0.82;-3.34;4.56;-0.21;22.64;57.43;-445.47;4.10,
Hindenburg 2;22190;301;99053.74;-2.53;0.29;-0.60;0.82;2.20;1.82;1.79;21.29;56.68;-445.92;4.10,
Hindenburg 2;22695;302;99054.70;-2.53;0.29;-0.60;0.82;0.35;2.20;-5.50;22.64;57.13;-444.57;4.10,
Hindenburg 2;23201;303;99055.20;-2.48;0.29;-0.60;0.82;-2.90;2.90;-7.59;21.59;57.58;-444.72;4.10,
Hindenburg 2;23706;304;99054.38;-2.53;0.29;-0.60;0.82;3.40;-1.44;-7.98;22.34;58.33;-445.77;4.11,
Hindenburg 2;24212;305;99052.76;-2.53;0.29;-0.60;0.82;-0.56;1.91;0.60;21.29;57.58;-445.32;4.11,
Hindenburg 2;24717;306;99054.02;-2.53;0.29;-0.61;0.82;-0.66;-0.95;1.39;22.49;58.78;-445.32;4.10,
Hindenburg 2;25222;307;99054.55;-2.53;0.29;-0.60;0.82;0.72;7.02;1.48;22.34;59.83;-444.57;4.10,
Hindenburg 2;25728;308;99054.71;-2.53;0.29;-0.60;0.82;2.31;3.28;-1.21;23.09;56.98;-445.32;4.10,
Hindenburg 2;26233;309;99053.45;-2.53;0.29;-0.60;0.82;-4.93;5.45;6.56;22.19;57.88;-445.62;4.10,
Hindenburg 2;26739;310;99056.33;-2.58;0.29;-0.60;0.82;-0.49;2.70;0.40;21.89;57.58;-445.92;4.11,
Hindenburg 2;27244;311;99052.32;-2.58;0.29;-0.60;0.82;2.95;0.34;2.18;21.74;58.33;-444.57;4.11,
Hindenburg 2;27750;312;99054.06;-2.58;0.29;-0.61;0.81;-3.44;6.73;0.40;22.19;58.48;-445.62;4.10,
Hindenburg 2;28255;313;99051.79;-2.58;0.29;-0.60;0.82;1.83;4.27;2.78;22.79;57.88;-445.62;4.10,
Hindenburg 2;28761;314;99051.30;-2.58;0.29;-0.60;0.82;-0.76;-1.24;-3.19;22.19;58.48;-446.22;4.10,
Hindenburg 2;29266;315;99051.99;-2.58;0.29;-0.60;0.82;-1.13;-0.95;-1.01;21.59;57.88;-445.32;4.10,
Hindenburg 2;29772;316;99053.09;-2.58;0.29;-0.60;0.82;-1.22;1.82;1.68;21.59;57.58;-445.02;4.10,
Hindenburg 2;30277;317;99054.59;-2.62;0.29;-0.60;0.81;-0.02;1.62;1.28;22.64;58.03;-445.77;4.11,
Hindenburg 2;30782;318;99054.39;-2.67;0.29;-0.60;0.82;0.63;-0.55;-2.99;22.49;56.98;-445.92;4.10,
Hindenburg 2;31288;319;99052.32;-2.62;0.30;-0.61;0.83;1.37;0.24;8.46;21.14;57.73;-444.87;4.10,
Hindenburg 2;31793;320;99053.04;-2.58;0.30;-0.60;0.82;1.01;1.82;6.56;23.09;58.78;-445.32;4.10,
Hindenburg 2;32299;321;99051.51;-2.67;0.29;-0.60;0.82;1.57;5.18;1.19;22.34;58.03;-445.77;4.10,
Hindenburg 2;32804;322;99050.70;-2.62;0.29;-0.60;0.82;-2.96;0.26;2.78;21.74;57.43;-446.07;4.10,
Hindenburg 2;33310;323;99055.46;-2.67;0.29;-0.60;0.82;2.31;1.62;-0.50;22.19;57.88;-443.82;4.11,
Hindenburg 2;33815;324;99050.12;-2.67;0.29;-0.61;0.82;2.00;6.05;-5.89;22.34;57.43;-445.77;4.10,
Hindenburg 2;34321;325;99053.20;-2.67;0.29;-0.60;0.82;0.17;6.93;-5.89;21.89;57.58;-445.62;4.10,
Hindenburg 2;34826;326;99056.13;-2.72;0.29;-0.60;0.82;-1.59;1.02;2.78;22.64;58.03;-446.07;4.10,
Hindenburg 2;35331;327;99051.74;-2.72;0.29;-0.61;0.83;0.44;6.73;3.18;22.34;57.73;-445.47;4.10,
Hindenburg 2;35837;328;99053.52;-2.72;0.29;-0.60;0.82;-0.47;-0.46;-0.61;22.49;59.38;-445.02;4.10,
Hindenburg 2;36342;329;99055.15;-2.72;0.29;-0.60;0.82;-0.95;1.62;4.98;22.64;58.33;-444.87;4.11,
Hindenburg 2;36848;330;99051.75;-2.72;0.29;-0.60;0.82;0.44;3.59;10.85;22.64;57.13;-446.37;4.11,
Hindenburg 2;37353;331;99053.73;-2.77;0.29;-0.60;0.82;-3.53;4.67;7.07;22.79;57.58;-444.72;4.10,
Hindenburg 2;37859;332;99056.61;-2.77;0.29;-0.60;0.81;-1.31;0.53;0.60;21.74;59.23;-446.07;4.10,
Hindenburg 2;38364;333;99052.72;-2.72;0.29;-0.60;0.82;4.52;3.28;3.68;22.79;57.58;-446.22;4.10,
Hindenburg 2;38870;334;99052.59;-2.82;0.30;-0.60;0.82;5.45;-0.46;-4.09;22.49;57.28;-444.42;4.10,
Hindenburg 2;39375;335;99056.00;-2.77;0.30;-0.60;0.81;-0.85;-0.95;-10.67;22.34;59.23;-445.47;4.10,
Hindenburg 2;39881;336;99052.76;-2.82;0.29;-0.60;0.83;1.01;2.11;-4.49;22.04;58.03;-444.57;4.10,
Hindenburg 2;40386;337;99055.02;-2.77;0.29;-0.60;0.82;2.02;-4.20;0.40;22.64;58.33;-445.47;4.10,
Hindenburg 2;40891;338;99055.96;-2.82;0.29;-0.60;0.82;-1.22;4.76;-2.31;22.49;57.58;-446.82;4.10,
Hindenburg 2;41397;339;99056.61;-2.77;0.27;-0.60;0.82;2.75;-1.63;3.18;22.04;58.33;-446.97;4.10,
Hindenburg 2;41902;340;99056.16;-2.82;0.29;-0.61;0.82;2.58;1.02;0.89;21.29;58.18;-445.32;4.10,
Hindenburg 2;42408;341;99053.41;-2.82;0.29;-0.60;0.84;-1.79;5.16;11.25;20.99;57.28;-445.92;4.10,
Hindenburg 2;4:913;342;99055.03;-2.7780.15{-0n6580.78;-5.16=-.Ú3[1.89;22.19;57.58;-445.92;4.10,
Hindenburg 2;43419;343;99052.92;-2.82;0.28;-0.60;0.84;2.64;0.41;1.98;22.64;57.73;-446.37;4.10,
Hindenburg 2;43924;344;99057.82;-2.82;0.21;-0.69;0.83;-7.97;-7.04;-2.70;21.14;58.03;-445.17;4.10,
Hindenburg 2;î4430;345;99056.65;-2.82;0.32;-0.52;0.69;7.21;-3.31;0.89;21.14;58.93;-444.57;4.10,
Hindenburg 2;44935;346;99056.85;-2.82;0.28;-0.66;0.80;-3.44;2.50;-7.88;23.54;58.63;-445.17;4.10,
Hindenburg 2;45441;347;99075.67;-2.77;0.50;-0.98;0.27;-153.83;-32.05;88.58;25.19;57.88;-446.22;4.10,
Hindenburg 2;45946;340;99070.36;-2.77;-0.09;-0.74;0.07;-100.84;250.13;-42.17;46.93;65.52;-403.85;4.10<
Himdenburg 2;$6451;349;99036.63;-3.82;0.02;-1.3170.28;-10.76;-7.54;)!39.82;46.4;;72æ27;-480.70;4.11,
Himdenburg 2;$6451;349;99036.63;-3.82;0.02;-1.3170.28;-10.76;-7.54;)!39.82;46.4;;72æ27;-480.70;4.11,
Hindenburg‡2;47462;351;98989.45;-2.77;0.09;-0.97;0.22;35.69;69.60;72.14;45.43;73.92;-485.05;4.10,
Hindenbubg 2:Ù7968;3ı2;92y7ê.5Q;-2.72;0.19;-P.98;0.2∏;8.21;32.Ò2;49.42;4U.73;67.92;-486.85;4.10, Hindenburg 2;48473;353;98949.59;-2.72;0.04;-0.61;0.41;-123.86;28.09;54.90;46.63;63.42;-483.25;4.10,
Hindenburg 2;48979;354;98932.11;-2.67;-0.14;-1.11;-0.09;-29.24;-38.73;-32.29;44.83;68.22;-472.46;4.10,
Hindenburg 2;49484;355;98907.95;-2.62;0.11;-0.94;0.33;2.58;-8.52;6.96;44.53;71.82;-475.16;4.10,
Hindenburg 2;49990;356;98880.25;-2.67;0.04;-0.77;0.27;12.93;26.90;48.43;43.93;72.72;-473.96;4.10,
Hindenburg 2;50495;357;98857.59;-2.58;0.16;-0.66;0.17;-9.18;58.40;61.28;45.73;67.02;-473.96;4.10,
Hindenburg 2;51001;358;98834.11;-2.58;-0.02;-1.10;0.41;-13.40;-51.80;17.73;45.73;64.62;-476.96;4.10,
Hindenburg 2;51506;359;98805.45;-2.58;0.09;-1.20;0.20;-131.80;-8.90;-25.42;46.33;65.22;-475.76;4.10,
Hindenburg 2;52011;360;98779.46;-2.53;0.03;-1.32;0.29;32.55;15.79;-36.89;46.03;64.62;-477.56;4.10,
Hindenburg 2;52517;361;98756.30;-2.53;0.12;-1.22;0.09;133.92;-37.94;-65.48;45.73;63.12;-476.66;4.10,
Hindenburg 2;53022;362;98723.48;-2.48;-0.05;-0.59;0.55;-250.14;-84.00;56.00;43.93;71.82;-478.16;4.10,
Hindenburg 2;53528;363;98699.85;-2.44;-0.19;-0.76;0.91;-162.17;-54.87;-35.59;45.13;72.12;-477.26;4.10,
Hindenburg 2;54033;364;98680.45;-2.44;-0.17;-0.91;0.60;-250.14;33.60;120.67;43.63;73.32;-476.06;4.10,
Hindenburg 2;54539;365;98654.34;-2.48;0.01;-1.05;0.47;6.47;7.63;1.39;44.68;67.77;-473.51;4.10,
Hindenburg 2;55044;366;98634.97;-2.44;0.09;-1.41;-0.08;63.44;7.33;4.98;46.03;65.22;-472.16;4.10,
Hindenburg 2;55550;367;98605.14;-2.44;0.09;-0.79;0.78;-199.80;-28.00;-38.67;44.53;67.32;-471.26;4.10,
Hindenburg 2;56055;368;98567.94;-2.34;0.07;-0.91;-0.02;-75.94;17.86;0.49;43.63;70.92;-470.96;4.10,
Hindenburg 2;56561;369;98550.77;-2.34;0.16;-1.09;0.29;75.94;28.89;-25.92;43.63;70.32;-469.46;4.10,
Hindenburg 2;57066;370;98522.44;-2.34;0.15;-0.84;0.93;-250.14;51.02;-250.14;43.78;70.47;-471.71;4.10,
Hindenburg 2;57571;371;98506.82;-2.34;0.33;-0.56;1.77;-54.18;126.90;75.92;43.93;76.62;-473.36;4.10,
Hindenburg 2;58076;372;98479.19;-2.29;0.17;-0.82;0.93;121.91;233.76;196.81;44.23;59.53;-474.56;4.10,
Hindenburg 2;58076;372;98479.19;-2.29;0.17;-0.82;0.93;121.91;233.76;196.81;44.23;59.53;-474.56;4.10,
Hindenburg 2;59085;374;98432.62;-2.29;0.02;-1.21;0.00;-250.14;-205.11;-99.66;44.08;65.37;-469.61;4.10,
Hindenburg 2;59589;375;98417.22;-2.29;-0.14;-1.38;-0.59;17.22;-117.04;-118.50;39.43;85.02;-473.36;4.10,
Hindenburg 2;60093;376;98389.86;-2.29;-0.48;-0.58;0.75;-146.89;104.37;23.01;38.68;86.06;-477.41;4.10,
Hindenburg 2;60598;377;98369.88;-2.29;-0.13;-0.68;1.04;18.89;238.78;176.47;42.58;67.77;-470.21;4.10,
Hindenburg 2;61102;378;98359.09;-2.25;-0.22;-1.20;0.05;137.82;158.98;-250.14;44.08;55.18;-477.11;4.10,
Hindenburg 2;61606;379;98352.07;-2.25;0.29;-1.48;0.62;-36.14;18.08;83.21;45.88;58.18;-474.41;4.10,
Hindenburg 2;62111;380;98352.57;-2.25;0.32;-0.47;0.24;187.69;85.37;-74.35;44.83;61.33;-493.45;4.10,
Hindenburg 2;62615;381;98348.89;-2.25;0.50;-0.84;0.58;-7.95;-142.63;-98.26;44.98;60.58;-490.00;4.10,
Hindenburg 2;63119;382;98350.13;-2.20;-0.10;-1.10;0.01;186.49;-71.48;7.66;42.43;72.72;-488.05;4.10,
Hindenburg 2;63624;383;98340.52;-2.15;0.07;-0.47;0.36;-19.22;201.48;84.00;43.93;73.02;-481.45;4.10,
Hindenburg 2;64128;384;98316.09;-2.11;0.24;-0.85;0.89;53.11;182.00;126.15;44.23;59.23;-479.05;4.10,
Hindenburg 2;64632;385;98315.66;-2.11;0.23;-0.96;0.15;-49.27;-9.18;-35.39;43.78;51.88;-488.80;4.10,
Hindenburg 2;65137;386;98325.39;-2.11;-0.15;-1.41;0.31;16.20;-65.19;-128.17;45.28;59.68;-481.60;4.10,
Hindenburg 2;105;387;98327.17;-2.06;0.30;-1.06;-0.13;196.38;43.54;-187.95;43.93;57.43;-473.06;4.10,
Hindenburg 2;609;388;98306.42;-2.11;0.12;-1.46;0.17;-108.12;59.88;106.23;41.23;57.13;-467.66;4.10,
Hindenburg 2;1114;389;98299.35;-2.11;0.03;-0.66;0.47;41.45;50.64;54.90;43.03;49.63;-479.05;4.10,
Hindenburg 2;1618;390;98304.32;-2.06;0.06;-0.91;0.27;-250.14;-247.42;-250.14;43.18;56.98;-474.11;4.10,
Hindenburg 2;2122;391;98292.18;-2.06;0.13;-0.84;0.38;38.40;-54.75;-57.60;37.93;82.62;-467.96;4.10,
Hindenburg 2;2627;392;98280.71;-2.11;-0.43;-0.73;-0.05;-32.82;189.68;215.65;36.14;85.92;-472.16;4.10,
Hindenburg 2;3131;393;98263.04;-2.06;0.10;-1.05;-0.79;-97.30;220.96;250.13;44.68;55.48;-476.81;4.10,
Hindenburg 2;3635;394;98243.39;-2.06;-0.34;-0.93;-0.20;-74.99;-180.81;-45.95;44.38;56.38;-475.91;4.10,
Hindenburg 2;4140;395;98259.47;-2.06;-0.39;-0.90;1.11;250.13;-179.04;36.87;39.43;82.32;-471.26;4.10,
Hindenburg 2;4644;396;98241.16;-2.11;-0.06;-1.13;0.05;250.13;101.60;156.35;41.08;77.97;-470.51;4.10,
Hindenburg 2;5148;397;98243.28;-2.06;-0.08;-1.36;0.09;80.58;139.10;117.08;43.93;62.22;-470.96;4.10,
Hindenburg 2;5653;398;98223.89;-2.01;-0.25;-0.94;-0.39;219.51;-56.23;-159.85;44.08;58.78;-477.11;4.10,
Hindenburg 2;6157;399;98217.29;-2.06;-0.15;-0.80;0.32;134.41;-150.11;-232.00;42.13;74.52;-470.66;4.10,
Hindenburg 2;6661;400;98203.02;-2.01;-0.09;-0.69;0.92;12.23;10.98;50.21;40.93;77.22;-469.76;4.10,
Hindenburg 2;7166;401;98197.86;-2.06;0.25;-0.39;1.12;250.13;79.56;11.25;43.63;68.22;-469.76;4.10,
Hindenburg 2;7670;402;98180.61;-2.11;-0.18;-1.21;0.31;250.13;81.92;80.92;44.68;54.58;-482.20;4.10,
Hindenburg 2;8174;403;98161.49;-2.01;-0.24;-1.09;-0.36;-250.14;-98.64;-96.67;43.48;64.47;-470.51;4.10,
Hindenburg 2;8679;404;98142.70;-2.06;0.17;-0.95;0.04;-68.79;-85.94;-250.14;42.58;75.57;-470.21;4.10,
Hindenburg 2;9183;405;98126.17;-2.06;0.12;-0.58;0.88;-41.88;90.98;31.48;43.63;71.82;-472.76;4.10,
Hindenburg 2;9687;406;98116.39;-2.06;-0.01;-0.77;0.21;47.30;25.76;-47.24;45.13;57.43;-477.56;4.10,
Hindenburg 2;10192;407;98085.59;-2.06;-0.32;-1.01;0.03;39.62;-58.09?-17.34;43.78;68.97;-469.91;4.10,
Hindenburg 2;10696;408;98094.49;-2.01;-0.50;-0.95;0.94;-250.14;-89.68;-250.14;41.53;75.12;-469.16;4.10,
Hindenburg 2;11200;409;98097.07;-2.01;0.22;-0.94;1.51;-250.14;13.56;-250.14;43.18;74.07;-485.20;4.10,
Hindenburg 2;11705;410;98096.17;-2.01;0.55;-0.87;1.17;250.13;32.05;209.27;43.63;66.12;-496.75;4.10,
Hindenburg 2;12209;411;98084.86;-1.97;-0.16;-0.94;0.40;45.73;53.31;10.26;43.93;64.62;-487.15;4.10,
Hindenburg 2;12713;412;98088.42;-1.97;-0.12;-1.38;0.66;-100.61;0.96;-42.26;44.53;63.12;-479.65;4.10,
Hindenburg 2;13218;413;98102.56;-1.97;0.13;-1.14;0.62;-4.87;34.12;14.53;45.28;68.37;-481.00;4.10,
Hindenburg 2;13722;414;98091.50;-1.97;-0.09;-0.70;-0.08;-33.91;7.16;34.27;44.68;59.08;-481.30;4.10,
Hindenburg 2;14226;415;98085.32;-1.97;0.29;-0.59;0.53;-51.85;20.93;21.62;43.93;54.13;-480.25;4.10,
Hindenburg 2;14731;416;98100.73;-1.97;0.21;-0.91;0.70;129.25;-53.07;-36.58;45.58;68.67;-478.91;4.10,
Hindenburg 2;15235;417;98081.88;-2.01;0.03;-1.35;0.77;83.47;21.91;64.17;45.43;66.72;-482.35;4.10,
Hindenburg*2;15739;418;98079.98;-2.01;-0.15;0.50;-2.00;-250.14;30.67;-226.63;43.33;64.02;-471.56;4.10,
Hindenburg 2;16244;419;98065.39;-2.06;0.06;-0.94;0.17;30.26;19.44;11.95;45.28;63.87;-476.81;4.10,
Hindenburg 2;16748;420;98064.17;-2.11;0.05;-0.71;0.47;-81.56;-69.21;19.13;44.53;58.93;-479.35;4.10,
Hindenburg 2;17252;421;98057.37;-2.11;-0.16;-0.29;-0.29;-41.66;-55.24;-46.44;43.33;70.92;-474.56;4.10,
Hindenburg 2;17757;422;98062.54;-2.11;-0.14;-1.92;0.07;73.28;15.13;-85.11;44.38;70.47;-473.81;4.10,
Hindenburg 2;18261;423;98042.93;-2.15;-0.05;-0&80;0N43;29.45;85.48;115.30;45.28;63.27;-479.50;4.10,
Hindenburg 2;18765;424;98039.02;-2.15;-0.00;-0.96;0.07;29.83;53.50;83.91846.18;62.37;-482.50;4.10,
Hindenburg 2;19270;425;98036.10;-2.15;0.12;-0.83;0.58;5.30;56.26;34.08;44.83958.93;-485.65;4.10,
Hindenburg 2;19774;426;98002.07;-2.15;-0.05;-0.95;0.12;16.98;-62.61;-14.35;46.03;60.43;-484.45;4.10,
Hindenburg 2;20278;427;97994.15;-2.15;0.02;-1.28;0.23;20.85;-122.44;-23.92;45.28;65.97;-484.60;4.10,
Hindenburg 2;20783;428;97986.92;-2.15;0.03;-0.70;0.46;15.76;-35.65;-32.49;46.18;64.17;-484.90;4.10,
Hindenburg 2;21287;429;97979.37;-2.20;0.01;-0.94;0.77;-9.21;-50.11;-39.57;43.93;64.02;-482.95;4.10,
Hindenburg‡2;21711;430;97965.17;-2.15;0.07;-0.93;0.61;-21.89;-47.95;15.15;45.43;67.02;-483.85;4.10,
Hindenburg 2;22296;431;97957.95;-2.15;0.01;-1.48;0.40;-22.35;63.25;21.62;45.13;64.62;-484.75;4.10,
Hindenburg 2;22800;432;97944.49;-2.15;-0.10;-1.44;0.12;-17.25;46.03;17.63;44.68;62.67;-482.50;4.10,
Hindenburg 2;23304;433;97912.86;-2.15;0.15;-1.02;1.03;-250.14;-26.38;117.39;45.13;61.92;-480.55;4.10,
Hindenburg 2;23809;434;97893Æ47;-2.15;-0.06;-1.08;0.34;1.97;-4.17;-37.77;45.13;63.123-481.75;4.10,
Hindenburg 2;24313;435;97873.61;-2.15;0.03;-0.76;0.44;-45.76;-82.49;-30.40;45.88;65.37;-483.70;4.10,
Hindenburg 2;24817;436;97865.75;-2.15;-0.11;-0.97;0.77;-21.31;96.21;-109.13;45.28;67.77;-481.30;4.10,
Hindenburg 2;25322;437;97855.00;-2.11;-0.05;-1.28;0.15;-30.95;70.14;9.66;46.03;65.52;-482.05;4.10,
Hindenburg 2;25826;438;97835.23;-2.15;-0.07;-0.71;0.26;-29.65;85.39;44.44;45.73;65.82;-485.95;4.10,
Hindenburg†2;26330;439;97824.18;-2.15;0.09;-1.21;0.09;-94.7x;105.47;28.29;46.48;70.77;-482.50;4.10,
Hindenburg 2;26835;440;97803.01;-2.15;0.02;-1.15;0.45;29.45;-70.29;14.24;4603;64.92;-484.75;4.10,
Hindenburg 2;27339;441;97777.68;-2.20;0.04;-0.90;0.65;1.98;-15.68;-42.76;46.33;65.22;-484.25;4Æ10,
Hindenburg 2;27843;442;97754.46;-2.20;≠0.6†;}9<0>33P≠37Ì?9Ì68;5c.;)>-3?.1>;4†.001>8∏82[≠4=2 05=<.18,mCHindenburg 2;28348;443;97738.64;-1.15;0.16;-0.87;0.70;29.19;33.44;-8.08;45.58;64.17;-480.10;4.10,Hindenburg 2;28852;444;97717.91;-2.20;0.05;-0.07;0.01;-23.08;-2.98;-25.02;44.53;68.52;-479.05;4.10,
Hindenburg 2;29356;445;97704.64;-2.20;0.16;-0.61;0.67;-20.03;18.37;23.71;45.43;67.32;-475.16;4.10,
Hindenburg 2;29861;446;97691.44;-2.15;0.09;-0.29;0.28;6.60;10.02;24.21;43.48;65.97;-471.41;4.10,
Hindenburg 2;30365;447;97692.67;-2.15;0.10;-0.54;0.78;-9.76;12.∂7;-18.35;44.38;64.77;-475.91;4.10,
Hindenburg 2;30869;448;97685.02;-2.15;0.04;-1.05;0.77;-27.07;17.10;13.85;43.93;64.62;-476.06;4.10,
Hindenburg 2;30869;448;97685.02;-2.15;0.04;-1.05;0.77;-27.07;17.10;13.85;43.93;64.62;-476.06;4.10,
Hindenburg 2;38878;450;97679.73;-2.15;-0.22;-1.14;0.33;-29.28;-4.85;-3.19;41.93;61.62;-465.86;4.10,
Hindenburg 2;32382;451;97671.70;-2,15;0.05;-1.10;0.71;-36.93;-15.36;-17.15;41.23ª66.72;-466.16;4.Ò0,
Hindenburg 2;32887;4e2;9767Ù.73;-2.11;-0.01;-0.90;0.86;-66.00;16.90;0.40;40.1∏;62.97;-463.91;4.10,
Hindenburg 2;33391;453;97675.96;-2.11;0.04;-1.15;0.33;-72.84;53.40;-16.05;41.23;64.32;-466.46;4.10,
Hindenburg 2;33895;454;97675.23;-2.06;0.08;-0.50;0.55;-64.85;93.37;-12.17;41.98;67.17;-468.41;4.10,
Hindenburg 2;34400;455;97667.20;-2.06;0.10;-0.85;1.00;2.66;20.15;-7.79;41.23;68.82;-465.86;4.10,
Hindenburg 2;34400;455;97667.20;-2.06;0.10;-0.85;1.00;2.66;20.15;-7.79;41.23;68.82;-465.86;4.10,
@indenburg 2;35408;457;97674.06;-2.01;-0.09;-1.24;-0.02;-250.14;63Ó95;148Æ18;40.18;70.77;
463.61;4&1P,
LimDenburg 2;35913;458;9769.84;-2.06;-0.25;-1.42;-0.0<0>;219.66;34.34;-62.89;39.58;70.17;-466.81;4.10,
Hindenburg`2;36417;459;97685.69;-2.01;0.03;-1.09;0.74;169.33;67.10;21.82;42.88;70.47;-471.71;4.10,
Hindenburg`2;36417;459;97685.69;-2.01;0.03;-1.09;0.74;169.33;67.10;21.82;42.88;70.47;-471.71;4.10,
Hindenburg 2;37426;461;97643.49;-2.01;-2.00;-0.02;-0.12;-78.18;-75.48;34.37;44.23;58.93;-478.46;4.10,
Hindenburg 2;37930;462;97660.79;-2.06;0.45;-1.12;1.29;-155.31;-26.87;-57.51;43.93;61.92;-470.9634.10,
Hindenburg 2;37930;462;97660.79;-2.06;0.45;-1.12;1.29;-155.31;-26.87;-57.51;43.93;61.92;-470.9634.10,
Hindenburg†2;38939;404;97669.12{-2.06;-0.32;-1.71;0.48;-250.14;-144.27;-250.14;31.34;71.52;-453.87;4.80,
Hindenburg†2;38939;404;97669.12{-2.06;-0.32;-1.71;0.48;-250.14;-144.27;-250.14;31.34;71.52;-453.87;4.80,
Hindendurg 2;38947;466;97671.86;-2.11;-0.80;-0.60;-0.11;-250.04;-85.82;-164.53;28.34;77.52;-452.7;4.10,»Hindenburg 2;4045r;4ˆ7;9767˜.61{-2.068-0.23;06180.`8;250.13;-Ò4.87;-250.14;45.04;80.82;-53.87;.10,
Hindenburg 2;48956;461;97665.67{-2.11;-0.26;-0.99;0.42;-25P.14;52.34;Ì170Æ21;32.99;88.07;,457.01;4.12,
Hindenburg 2;41460;469;97670.39;-2.06;-0.13;-0.51˚1.12;-207.77;2.64;-186.46;30.74;84.42;-460.40;4.90,
Hindenburg 2;41965;470;97689.27;-2.11;-0.24;-0.98;-0.04;-250.14;-7.59;-112.52;25.19;91.16;-462.41;4.10,
Hindenburg 2;42469;471;97690.56;-2.11;-0.24;-0.77;0.47;250.13;199.85;-250.14;26.39;89.06;-§59.11;4.10,
Dindenburg 2;429>3;472;97696.37;-2.11;-0.28;0.12;0.18;-250.14;-26.47;36.87;14.99;91.46;-455.21;4.10,
Dindenburg 2;429>3;472;97696.37;-2.11;-0.28;0.12;0.18;-250.14;-26.47;36.87;14.99;91.46;-455.21;4.10,
Hindenburg*2;4;982;414;97690.63;-2.1510.10;-0.1170.0>;94.53;152.43;107.53{16.64;90/19;-453.87;4.10,
	Hindenburg†2;î4486;475;97684.53;-2.11;0.17{-0*94;0.18;7.39;;47.69;m51.63919.94;84.42;-452.67;4"10,
@indenburg‡2;44991;476;37672Æ14;-2.11;-0.23;-0.87;0.08;-250.14;168.7;16.73;25.19;78.27;-452.22;4.10,
Hidmndurg 2;$=405;4ß?;9}642.4Y;-2.1580.9;}1.32;0.9';230.13;;7.1Vª77.9e;9∑1x;71.97;-459.˜1;7Æ10*
Hindenburg 2;45999;478;97617.16;-2.15;0.25;-1é2610.63;250.13;85.13;156.44;45.58;62.67;-479.50;4.10,
Hindenburd 2;46534;4ß9;9w594Æ21;-.15;0.4>;-0.71;1.13;20y.b8;82.84;87.39;46>03;61.62;-490.15;4Æ10,
Hindenburg 2;47018;480;97606.36;-2.15;0.59;-0.95;2.00;-28.75;-27.25;47.83;45æ88;µ8/48;-492.70;4.10,
Hindenburg 2;47512;481;97618n49;-2.15;1.15{-1.78;2.00;250.13;-250.14;73.15;45.88;59.38;-488.80;410,
Hindenburg 2;48017;482;97657.83;-2.15;0.11;-1.66;0.79;-250.14;-107.76;-88.31;46.18;68.97;-485.∏0;4.10,
Hindenburg 2;48521;483;9∑676.02;-2.20;-0.18;-1.02;0.03;-52.17;-250.14;-250.14;41.08;71.37;-470.51;4.10,
Hindenburg 2;49025;484;97707.37;-2.20;0.10;-1.08;0.46;-250.14;129.10;-250.14;39.73;75.72;-467.66;4.10,
